date,college_nearest,community_centre_nearest,school_nearest,shelter_nearest,town_hall_nearest,university_nearest,location1.adm4_en
1/1/2018,1077.788665,494.1703891,26.65941134,3180.7876,1939.785857,829.7949728,baldoza
1/1/2018,1655.187661,721.2583748,80.59745797,3673.176471,552.0646164,1636.663453,legaspi dela rama
1/1/2018,648.5436753,114.7198595,45.77666337,2975.414959,1632.279574,480.0620246,lopez jaena sur
1/1/2018,1537.380838,1169.952439,425.1068421,2834.14338,290.664761,1217.961824,rima-rizal
1/1/2018,1145.94392,205.5256836,88.16771814,3543.657692,1163.082432,1046.664262,don esteban-lapuz
1/1/2018,1843.0579,1053.264805,84.04329179,3444.89973,0,1747.389313,muelle loney-montes
1/1/2018,1366.984821,831.2060002,262.0086622,2612.666536,223.0930895,1013.519878,roxas village
1/1/2018,1003.002297,917.3154428,80.10249701,722.1168361,922.977502,1245.343355,seminario (burgos jalandoni)
1/1/2018,610.7966735,931.8551942,517.2770634,1371.426305,1284.15135,802.5373314,west habog-habog
1/1/2018,2059.111365,2179.952495,0,2878.516294,2972.121838,1645.689878,banuyao
1/1/2018,611.4866412,580.304533,26.34494523,2785.868445,506.134061,497.0972074,president roxas
1/1/2018,5255.724402,5744.743479,277.9835068,5810.612723,233.9472409,5678.571034,buntatala
1/1/2018,498.0756209,1033.700075,771.7908288,1457.829307,1678.091239,703.6613487,south baluarte
1/1/2018,939.4487919,146.2159122,97.58547451,603.1812773,629.5503116,986.8503294,north avanceña
1/1/2018,1671.885615,1050.91927,189.0408901,2898.778135,22.59993245,1332.210798,magsaysay
1/1/2018,1531.022246,1053.853594,324.3346396,2990.464311,320.7714531,1292.543357,yulo-arroyo
1/1/2018,207.6986853,353.1676512,153.1608125,384.9287881,358.0616246,1489.213865,arguelles
1/1/2018,822.8744273,694.1957104,232.2284141,468.8072069,698.1889419,1496.26487,calubihan
1/1/2017,790.1732422,117.2621569,0,1732.680061,1259.989997,644.5445949,tabucan
1/1/2017,3556.483623,1064.027444,6.151885514,3951.500233,161.7150316,3647.876601,quezon
1/1/2017,524.1281337,61.65117522,0,1018.63141,1208.788211,262.5350236,san rafael
1/1/2017,190.5389452,2462.557001,0,2666.293438,1405.608001,348.0989287,laguda
1/1/2017,1260.975236,3052.305932,33.98791782,3724.307591,178.9339199,1151.978301,progreso-lapuz
1/1/2017,1401.467833,3368.870296,27.69464491,3898.749923,752.9294469,1370.429642,libertad-lapuz
1/1/2017,1353.963456,2379.086948,11.83687186,3613.629824,309.5026931,992.4604747,edganzon
1/1/2017,4381.182218,4880.523854,0,4939.052797,0,5091.038104,tagbac
1/1/2017,1613.465659,2662.510722,314.1180964,4232.66393,128.7195326,1284.187639,rizal ibarra
1/1/2017,469.3661232,1148.962666,740.0725527,3649.091845,1353.212082,456.5493394,north baluarte
1/1/2017,787.7554713,424.273085,479.2325558,2914.185173,529.7509366,898.1083453,san antonio
1/1/2017,717.5101315,1087.239888,298.7046469,3652.892926,1390.822589,890.5492918,molo boulevard
1/1/2017,5520.084846,3364.2146,485.5106593,4524.649985,543.4522027,5559.874942,mohon
1/1/2017,2005.097201,3705.693425,0,4500.230194,499.132618,1944.744882,monica blumentritt
1/1/2017,195.1750031,95.04566602,0,0,101.0791442,1463.533156,cuartero
1/1/2017,2675.599162,2832.151897,2323.437505,1084.065717,2826.25412,5148.653239,hibao-an norte
1/1/2017,49.8299117,2013.612096,148.6248808,2355.684183,1580.946557,0,bantud
1/1/2017,166.7174689,983.007169,434.0509798,3402.005497,1590.06726,302.5051197,cochero
1/1/2017,231.8280212,826.2765079,485.7158545,3346.322063,1497.619691,425.8350977,east baluarte
1/1/2017,947.5432122,2982.696067,110.0565355,2792.056991,2387.70338,605.9485792,caingin
1/1/2017,2281.409121,1336.102297,0,296.758671,1684.326377,2503.741937,calahunan
1/1/2017,648.5196752,1079.650938,644.1268355,1304.634644,1075.167737,3403.519716,sambag
1/1/2017,895.4871327,1931.090628,719.4853171,3881.080451,751.0684966,616.3341748,rizal estanzuela
1/1/2017,919.398077,3269.747243,225.6808759,3390.657461,1372.846602,910.1342111,sinikway (bangkerohan lapuz)
1/1/2017,790.9694297,1839.204671,341.4698244,3530.280599,745.1776895,454.0590522,jalandoni-wilson
1/1/2017,1020.565582,905.702162,71.36084089,694.3909313,911.008758,1339.851917,el 98 castilla (claudio lopez)
1/1/2017,799.556606,686.2216826,0,466.7559131,691.5979798,1466.663458,taytay zone ii
1/1/2017,3529.584058,864.2712906,411.2986565,4489.524453,701.7864587,3654.370215,santo niño norte
1/1/2017,1036.838941,886.4131588,129.8896369,8.511201743,1026.631575,2621.889136,pale benedicto rizal (mandurriao)
1/1/2017,2186.042501,3845.55121,93.42558955,4671.894713,0,2112.069996,concepcion-montes
1/1/2017,2074.243988,3127.12179,0,4414.319664,34.96582098,1734.82273,ortiz
1/1/2017,286.0332026,1280.505606,0,2996.001295,1210.441942,0,san felix
1/1/2017,1404.720264,2455.609496,509.3245649,4051.770852,223.0531215,1069.299971,osmeña
1/1/2017,550.0566383,2169.583594,182.7518983,1978.198828,2175.376338,188.7962975,jereos
1/1/2017,212.5372972,2188.356925,0,1984.616856,1862.873761,3.639567062,burgos-mabini-plaza
1/1/2017,1287.937462,3084.841262,0,2925.216095,2402.396819,1005.571641,ticud (la paz)
1/1/2017,496.6457923,1260.330086,32.42088731,1925.479978,1179.349592,97.53964538,nabitasan
1/1/2017,788.5452026,1820.716527,629.011472,3823.158978,739.4970471,526.3613533,kahirupan
1/1/2017,365.3753263,63.16179658,214.824917,2477.095778,1319.228777,244.4469269,san pedro (molo)
1/1/2017,4088.783383,1681.011478,78.38449809,3907.14219,0,4148.349359,santa filomena
1/1/2017,570.1848689,2856.335958,48.78439762,2769.12153,2052.888949,299.2554343,lopez jaena norte
1/1/2017,3597.234672,1012.549559,0,4241.998199,145.2475238,3703.891964,yulo drive
1/1/2017,1285.931321,2328.449054,621.1499233,4100.961703,374.083209,976.7241011,rizal palapala ii
1/1/2017,818.8167761,68.91112624,0,388.3926042,740.6201247,1923.366623,abeto mirasol taft south (quirino abeto)
1/1/2017,702.1678449,133.8939059,200.0157085,369.4409744,576.0688467,1399.196457,buhang taft north
1/1/2017,213.8549122,1241.710935,322.5748067,3364.023145,1420.843999,41.65471361,infante
1/1/2017,1352.464642,339.3311467,417.7267635,918.24162,896.821675,1305.589094,navais
1/1/2017,1155.484313,1739.960365,683.7847018,1890.00493,1740.774483,3065.737949,tacas
1/1/2017,425.6162839,1469.822453,108.0515443,3262.891958,1119.793816,70.25476202,mabolo-delgado
1/1/2017,3435.085491,3899.015576,285.0577053,3956.12619,449.6827484,4056.110602,balantang
1/1/2017,833.7421342,0,391.3533545,2432.569435,1232.974966,803.2493582,tap-oc
1/1/2017,731.7344566,1997.161323,64.92060695,1810.942786,2003.012998,223.8392208,san pedro (jaro)
1/1/2017,2048.700161,78.74166137,58.01688083,2580.733106,21.51435303,2185.44483,south fundidor
1/1/2017,4650.573312,2247.909049,41.0462163,4459.650635,405.2261458,4720.434228,bonifacio (arevalo)
1/1/2017,348.3856672,644.2982047,227.4146923,700.2902951,648.3315301,2004.707427,san roque
1/1/2017,344.1732613,1391.050379,321.3778626,3372.353644,1207.308517,35.32895151,timawa tanza ii
1/1/2017,1122.500422,1430.137402,0,1406.780031,1435.206097,600.4912939,cubay
1/1/2017,639.8917365,1912.096866,108.1199108,1769.512543,1989.836626,248.0888882,san jose (jaro)
1/1/2017,1215.627445,1142.996579,320.4523428,956.7160799,1148.808608,958.7705656,luna (jaro)
1/1/2017,826.1955648,169.4529722,725.3376453,2753.55007,1007.849146,889.6768831,katilingban
1/1/2017,3193.714892,3754.456921,477.7924271,3862.85695,1072.561561,4270.335276,camalig
1/1/2017,1273.412539,1085.633197,411.4705964,0,1309.307176,2804.856937,guzman-jesena
1/1/2017,702.6193932,1667.471186,0,3063.04574,853.319494,341.8835365,villa anita
1/1/2017,2630.159683,3045.865366,0,3066.254649,1612.369528,3229.876734,buhang
1/1/2017,2465.046876,3914.884389,391.7644626,4937.307294,33.78635559,2371.851073,veterans village
1/1/2017,5223.833341,2926.901372,45.61468954,4694.317613,0,5283.32795,santa cruz
1/1/2017,1022.07332,905.9171849,124.0733816,692.9471171,911.2032152,1332.237894,desamparados
1/1/2017,1013.782338,2044.978713,328.5210023,3511.157759,585.9023249,652.5429819,hipodromo
1/1/2017,706.0509074,1734.469292,697.262456,3784.04352,964.7663876,463.1741392,bonifacio tanza
1/1/2017,930.2671126,2106.897125,390.8224813,1925.82079,2112.801904,522.0311021,tabuc suba (la paz)
1/1/2017,1004.804131,986.5373083,0,3536.781669,795.6511619,1170.241116,san juan
1/1/2017,919.398077,3211.757467,70.59958564,3390.657461,1224.446467,910.5572727,alalasan lapuz
1/1/2017,648.9696559,724.0667019,0,1045.561443,1261.488413,499.851396,bolilao
1/1/2017,1350.001887,3721.462833,88.92102214,3687.856127,767.6704453,1208.170454,loboc-lapuz
1/1/2017,2489.769188,1195.559112,240.7187831,1940.802268,487.0503671,2483.345949,so-oc
1/1/2017,1049.060757,1527.53245,324.3480154,1354.125648,1533.48106,552.668006,marcelo h. del pilar
1/1/2017,1061.528869,3305.421528,0,3561.823592,841.9858152,1099.099458,jalandoni estate-lapuz
1/1/2017,0,1965.095537,57.41430438,1880.700401,1821.875373,7.698049948,san nicolas
1/1/2017,177.2228722,437.6943806,108.1084208,511.9071147,441.5122197,2077.029174,lopez jaena (jaro)
1/1/2017,670.1250238,876.9343846,232.6131102,862.0946183,882.0458412,1742.452707,simon ledesma
1/1/2017,1051.979519,2102.946068,490.7964024,3827.305392,565.9188844,719.6524054,gloria
1/1/2017,2299.90415,4317.938352,511.2174712,4800.126833,358.3070829,2328.391115,obrero-lapuz
1/1/2017,1484.368631,641.9144029,0,2328.57463,0,1570.168139,north fundidor
1/1/2017,116.1630176,2462.557001,1.464766489,2548.43092,1702.906551,162.1950887,railway
1/1/2017,758.8491565,681.6046122,48.09684833,515.9099255,687.5324935,1463.601165,"libertad, santa isabel"
1/1/2017,843.9594012,1169.456653,28.55899797,1298.937376,1518.723404,508.466743,our lady of lourdes
1/1/2017,2251.357388,3510.781326,341.7580758,4680.367409,0,2105.407242,santo rosario-duran
1/1/2017,4270.730061,1638.999615,0,4851.360399,159.3043402,4384.70998,santo niño sur
1/1/2017,820.447052,1863.920807,272.0571584,3468.812993,776.6998103,462.2858389,delgado-jalandoni-bagumbayan
1/1/2017,1089.559089,2135.713522,546.7736224,3933.787291,401.4883373,776.024262,flores
1/1/2017,346.4049969,741.637335,0,826.8584155,744.8751164,1067.328991,tabuc suba (jaro)
1/1/2017,20.44002938,647.8838621,305.9796285,3139.633448,1521.006901,102.4445377,west timawa
1/1/2017,1664.384425,2936.586527,77.81731563,4037.230473,20.69712954,1466.549341,arsenal aduana
1/1/2017,1679.237814,701.1573694,196.1734989,128.7007594,1628.87189,2315.751078,oñate de leon
1/1/2017,531.7436735,1513.906521,658.8028665,3712.861737,842.8346297,373.5196662,baybay tanza
1/1/2017,1326.380062,1709.113509,10.92281955,1718.828044,1713.597216,2172.957287,quintin salas
1/1/2017,1206.055492,2256.854611,350.9920964,3841.405899,400.9374067,859.811441,san jose (city proper)
1/1/2017,0,0,0,63.93856894,0,2110.331986,dungon a
1/1/2017,3346.860984,3930.928953,848.5314151,4071.856537,898.5153372,4948.834644,lanit
1/1/2017,484.9885595,575.3372369,527.0278604,637.0196028,569.3380947,2920.670562,dungon
1/1/2017,53.36796234,2183.722719,0,1979.39876,1970.10702,0,magdalo
1/1/2017,1309.483124,441.928912,499.9390679,2280.744777,509.6647627,1355.30009,south san jose
1/1/2017,457.2347181,354.4589075,543.4745175,2908.162892,1253.251369,556.5050632,poblacion molo
1/1/2017,3967.139827,4344.173049,0,4343.858227,902.5998653,4020.440228,bito-on
1/1/2017,368.0438392,399.2659783,109.4986294,275.2905398,404.9698717,1632.954844,fajardo
1/1/2017,736.0011359,1883.64638,74.40326901,1706.702647,1926.177764,228.185563,javellana
1/1/2017,573.6824926,505.8191247,172.6323244,344.8621814,503.1941821,2427.368115,phhc block 22 nha
1/1/2017,678.6494716,575.7373003,503.1615963,3159.828087,992.0940052,854.063481,habog-habog salvacion
1/1/2017,51.50746705,181.5511301,65.90903076,398.8211084,176.0383584,2555.379777,dungon b
1/1/2017,1552.389234,3769.734894,229.3690321,4043.33955,146.7206254,1562.681178,lapuz norte
1/1/2017,2851.19418,168.8246048,762.1920792,4139.021885,940.2987091,2982.448431,calaparan
1/1/2017,1803.728264,2852.563517,0,4337.645808,76.14676286,1473.858742,maria clara
1/1/2017,758.3317855,819.2913256,265.0360448,719.2563842,825.2385806,1476.301378,democracia
1/1/2017,1533.109694,2576.719927,254.0690662,3899.985635,52.68879522,1175.519248,kauswagan
1/1/2017,751.945458,2928.074899,224.395668,3232.822607,816.893506,722.7847164,lapuz sur
1/1/2017,345.1200488,2619.49074,51.95692993,2838.788416,1364.091823,452.1799283,rizal (la paz)
1/1/2017,370.5113032,1416.656818,457.8716935,3505.519063,1316.155072,171.7750651,timawa tanza i
1/1/2017,753.1655969,2376.646011,0,3010.295368,538.3963521,446.1191474,sampaguita
1/1/2017,2312.867213,3404.205684,249.9481595,4699.56858,36.99344408,2019.892337,general hughes-montes
1/1/2017,477.018352,2849.293699,0,2907.081936,1549.807807,430.2749034,divinagracia
1/1/2017,0,269.7548291,0,439.7941787,268.9859853,2230.883983,san isidro (jaro)
1/1/2017,4611.765054,2326.962723,0,4177.544901,432.8142672,4668.120941,santo domingo
1/1/2017,1143.389476,876.7156777,297.4159903,796.6112621,1024.208312,1001.981147,bakhaw
1/1/2017,1188.872214,1122.995328,281.7346262,918.1068712,1128.568594,856.2742725,san vicente
1/1/2017,1213.841101,633.3162026,173.407587,3272.786437,298.894629,1359.366548,compania
1/1/2017,1412.532547,0,271.8404551,664.820774,1308.301383,1336.105141,airport (tabucan airport)
1/1/2017,100.4261977,1581.272397,0,1748.982797,1849.210353,166.5028932,magsaysay village
1/1/2017,983.271368,3204.472509,73.32678415,3485.238264,945.7989201,1008.615737,punong-lapuz
1/1/2017,219.7451315,2281.806981,56.08393994,2669.258117,1284.88873,100.131811,luna (la paz)
1/1/2017,407.1237065,1260.329691,32.05959592,2768.786783,1099.358604,36.89713089,inday
1/1/2017,1991.661359,3696.076488,0,3571.579778,1680.299166,1762.489366,ingore
1/1/2017,1760.804243,1854.061522,953.9491283,0,1848.028047,3879.588879,hibao-an sur
1/1/2017,550.9014236,1598.836812,266.7174299,3432.458442,986.7774767,250.9395369,malipayon-delgado
1/1/2017,2032.502018,3357.076274,86.57940852,4506.13056,104.6499351,1942.776786,zamora-melliza
1/1/2017,665.2994254,3010.170839,233.6305327,3128.95259,1333.161725,655.2730494,aguinaldo
1/1/2017,1183.375704,2211.337197,156.6831937,3558.521612,442.1664599,821.9947237,liberation
1/1/2017,562.9127098,2698.176761,66.39345837,2516.658507,2241.275721,221.7655044,gustilo
1/1/2017,1399.680792,1955.103187,1449.992548,2170.365289,1952.286862,4115.610381,ungka
1/1/2017,563.8509115,573.1803287,239.7811116,267.3025289,567.5938268,2730.98188,phhc block 17
1/1/2017,615.0895163,2522.00423,51.76431217,3010.732415,502.1200793,438.6535905,danao
1/1/2017,593.1878037,1622.126199,313.0897022,3488.571439,989.3659626,293.5918589,tanza-esperanza
1/1/2017,457.2347181,514.8957521,562.7020508,3073.938706,1325.571021,559.9880747,kasingkasing
1/1/2017,1573.218085,2624.591299,80.40047912,4117.920969,0,1231.16194,nonoy
1/1/2017,1692.820468,1997.829379,342.9122442,1976.640726,1705.601039,1693.056491,balabago
1/1/2017,0,617.3703587,185.4628085,3102.682973,1504.554409,4.330877514,east timawa
1/1/2017,1734.898394,2243.487261,0,2332.971605,2246.12704,2935.390598,m. v. hechanova
1/1/2017,2199.315607,4312.594941,522.5291813,4693.92331,496.0038756,2217.317625,mansaya-lapuz
1/1/2017,48.77048864,452.3263865,0,2628.424504,1532.817448,0,taal
1/1/2017,1114.602044,2154.838718,732.5715346,4001.297436,591.7125462,814.7574176,rizal palapala i
1/1/2017,481.0967807,645.3580985,398.5573975,631.1267406,650.6081251,1772.239248,maria cristina
1/1/2017,2726.272574,3530.27547,898.359994,3440.685027,2319.522341,2345.000959,hinactacan
1/1/2017,999.0332055,945.4236938,198.8784405,773.1495222,951.346115,958.7705656,benedicto (jaro)
1/1/2017,2837.098479,185.2917649,425.5241746,3205.510767,710.7440572,2932.890903,dulonan
1/1/2017,578.3282624,1383.95411,29.33270433,1651.80299,1880.415967,321.7656256,montinola
1/1/2017,1029.469293,95.54642683,516.5172861,2288.438125,910.431764,1046.934725,north san jose
1/1/2017,858.2769896,2036.491104,0,3011.878248,624.8634411,495.2807088,san agustin
1/1/2017,1899.484024,3167.229766,556.4328198,3028.468272,3018.708263,1527.243891,san isidro (la paz)
1/1/2017,3088.474248,1044.662667,0,3052.54832,168.1640288,3132.503355,san jose (arevalo)
1/1/2017,1527.719691,0,0,3591.338806,571.0374681,1671.552187,calumpang
1/1/2017,362.7383815,2710.665287,170.8071169,2860.544516,1549.807807,430.2777348,macarthur
1/1/2017,1655.187661,3543.664898,80.59745797,4153.776066,552.0646164,1636.663453,legaspi dela rama
1/1/2017,648.5436753,3002.031302,45.77666337,2975.414959,1632.279574,480.0620246,lopez jaena sur
1/1/2017,1537.380838,2582.838286,514.365886,4247.006654,290.664761,1217.961824,rima-rizal
1/1/2017,1145.94392,3517.771047,88.16771814,3543.657692,1163.082432,1046.664262,don esteban-lapuz
1/1/2017,610.7966735,931.8551942,517.2770634,3500.762527,1284.15135,802.5373314,west habog-habog
1/1/2017,1843.0579,3249.157579,84.04329179,4310.742245,0,1747.389313,muelle loney-montes
1/1/2017,1366.984821,2414.942244,262.0086622,3867.487486,223.0930895,1013.519878,roxas village
1/1/2017,1003.002297,917.3154428,80.10249701,722.1168361,922.977502,1245.343355,seminario (burgos jalandoni)
1/1/2017,5255.724402,5744.743479,277.9835068,5810.612723,233.9472409,5678.571034,buntatala
1/1/2017,2059.111365,2966.397182,779.3264636,2878.516294,2972.121838,1645.689878,banuyao
1/1/2017,207.6986853,353.1676512,153.1608125,384.9287881,358.0616246,1489.213865,arguelles
1/1/2017,1531.022246,2855.267233,324.3346396,3850.979802,320.7714531,1292.543357,yulo-arroyo
1/1/2017,822.8744273,694.1957104,232.2284141,468.8072069,698.1889419,1496.26487,calubihan
1/1/2017,939.4487919,146.2159122,603.381041,2703.641016,629.5503116,986.8503294,north avanceña
1/1/2017,498.0756209,1033.700075,771.7912671,3582.524081,1678.091239,703.6613487,south baluarte
1/1/2017,1671.885615,2730.706247,189.0408901,3935.189727,22.59993245,1332.210798,magsaysay
1/1/2017,611.4866412,2697.867775,250.8913924,3041.587991,506.134061,497.0972074,president roxas
1/1/2017,1077.788665,3375.952446,186.4631062,3180.7876,1939.785857,829.7949728,baldoza
1/1/2017,255.2589841,181.2415722,347.852089,155.2689154,177.9264214,1974.6423,santa rosa
1/1/2017,826.3526023,1403.647585,255.724886,1202.675612,1409.252645,421.2590547,our lady of fatima
1/1/2016,826.3526023,1403.647585,255.724886,1202.675612,1409.252645,259.4927562,our lady of fatima
1/1/2016,1533.109694,3188.351167,254.0690662,3899.985635,52.68879522,1175.519248,kauswagan
1/1/2016,3556.483623,1791.010294,6.151885514,5277.252918,161.7150316,3647.876601,quezon
1/1/2016,524.1281337,61.65117522,0,1018.63141,1208.788211,262.5350236,san rafael
1/1/2016,190.5389452,2462.557001,0,2666.293438,1405.608001,348.0989287,laguda
1/1/2016,1260.975236,3273.948445,281.3408504,3724.307591,178.9339199,1151.978301,progreso-lapuz
1/1/2016,1401.467833,3541.229038,392.7653999,3898.749923,752.9294469,1370.429642,libertad-lapuz
1/1/2016,1353.963456,2905.054193,11.83687186,3613.629824,309.5026931,992.4604747,edganzon
1/1/2016,5602.430832,4880.523854,0,4939.052797,0,5184.124298,tagbac
1/1/2016,790.1732422,836.1864852,0,2180.882762,1259.989997,644.5445949,tabucan
1/1/2016,166.7174689,2327.503988,434.0509798,3473.770363,1590.06726,302.5051197,cochero
1/1/2016,1613.465659,3459.747363,314.1180964,4232.66393,128.7195326,1284.187639,rizal ibarra
1/1/2016,787.7554713,2170.152006,479.2325558,3485.405345,529.7509366,898.1083453,san antonio
1/1/2016,717.5101315,2681.446763,298.7046469,3921.040989,1390.822589,890.5492918,molo boulevard
1/1/2016,5520.084846,543.4522027,485.5106593,6345.882621,1501.292739,5559.874942,mohon
1/1/2016,2005.097201,4069.22904,0,4500.230194,499.132618,1944.744882,monica blumentritt
1/1/2016,1829.54771,95.04566602,0,0,101.0791442,1251.456425,cuartero
1/1/2016,5344.944432,2832.151897,2323.437505,3020.873845,2826.25412,4898.923652,hibao-an norte
1/1/2016,49.8299117,2013.612096,148.6248808,2355.684183,1580.946557,0,bantud
1/1/2016,469.3661232,2605.844719,740.0725527,3778.409136,1353.212082,456.5493394,north baluarte
1/1/2016,231.8280212,2327.400027,485.7158545,3507.153874,1497.619691,425.8350977,east baluarte
1/1/2016,895.4871327,2925.482192,771.3824129,3881.080451,751.0684966,616.3341748,rizal estanzuela
1/1/2016,947.5432122,2982.696067,110.0565355,2792.056991,2387.70338,605.9485792,caingin
1/1/2016,3795.337765,1079.650938,1623.963243,1304.634644,1075.167737,3217.841362,sambag
1/1/2016,919.398077,3269.747243,436.0320143,3390.657461,1372.846602,910.1342111,sinikway (bangkerohan lapuz)
1/1/2016,790.9694297,2638.295263,389.1963544,3530.280599,745.1776895,454.0590522,jalandoni-wilson
1/1/2016,1692.978047,905.702162,71.36084089,694.3909313,911.008758,1115.323426,el 98 castilla (claudio lopez)
1/1/2016,1801.013866,686.2216826,0,466.7559131,691.5979798,1232.509941,taytay zone ii
1/1/2016,3529.584058,1961.971017,411.2986565,5677.212835,701.7864587,3654.370215,santo niño norte
1/1/2016,2815.897503,886.4131588,129.8896369,1101.147506,1026.631575,2621.889136,pale benedicto rizal (mandurriao)
1/1/2016,2186.042501,4235.05346,93.42558955,4671.894713,0,2112.069996,concepcion-montes
1/1/2016,2074.243988,3795.118025,0,4414.319664,34.96582098,1734.82273,ortiz
1/1/2016,3597.234672,1175.249289,0,5511.755965,145.2475238,3703.891964,yulo drive
1/1/2016,286.0332026,1986.746756,0,2996.001295,1210.441942,0,san felix
1/1/2016,550.0566383,2169.583594,182.7518983,1978.198828,2175.376338,192.1256244,jereos
1/1/2016,212.5372972,2188.356925,0,1984.616856,1862.873761,3.639567062,burgos-mabini-plaza
1/1/2016,1287.937462,3084.841262,0,2925.216095,2402.396819,1005.571641,ticud (la paz)
1/1/2016,496.6457923,1356.72447,32.42088731,1925.479978,1179.349592,97.53964538,nabitasan
1/1/2016,788.5452026,2844.593078,653.349961,3823.158978,739.4970471,526.3613533,kahirupan
1/1/2016,365.3753263,1463.749064,214.824917,2695.633534,1319.228777,244.4469269,san pedro (molo)
1/1/2016,4088.783383,1209.254154,78.38449809,5385.987885,0,4148.349359,santa filomena
1/1/2016,570.1848689,2856.335958,48.78439762,2769.12153,2052.888949,299.2554343,lopez jaena norte
1/1/2016,1404.720264,3245.819586,509.3245649,4051.770852,223.0531215,1069.299971,osmeña
1/1/2016,1285.931321,3231.353244,621.1499233,4100.961703,374.083209,976.7241011,rizal palapala ii
1/1/2016,5223.833341,0,45.61468954,6337.608271,1060.211971,5283.32795,santa cruz
1/1/2016,1590.756625,133.8939059,275.2541724,369.4409744,576.0688467,1107.949349,buhang taft north
1/1/2016,213.8549122,2304.456346,322.5748067,3364.023145,1420.843999,41.65471361,infante
1/1/2016,1352.464642,950.4547356,417.7267635,2093.992442,896.821675,1305.589094,navais
1/1/2016,3569.649895,1739.960365,1000.418342,1890.00493,1740.774483,3056.328833,tacas
1/1/2016,425.6162839,2326.77258,176.5199685,3262.891958,1119.793816,70.25476202,mabolo-delgado
1/1/2016,4547.059862,3899.015576,354.219375,3956.12619,449.6827484,4131.551335,balantang
1/1/2016,833.7421342,1567.845271,391.3533545,2887.558942,1232.974966,803.2493582,tap-oc
1/1/2016,731.7344566,1997.161323,64.92060695,1810.942786,2003.012998,386.0184268,san pedro (jaro)
1/1/2016,2048.700161,2536.562772,58.01688083,3826.84019,21.51435303,2185.44483,south fundidor
1/1/2016,2465.046876,4465.135987,391.7644626,4937.307294,33.78635559,2371.851073,veterans village
1/1/2016,4650.573312,560.2204739,41.0462163,5972.039566,405.2261458,4720.434228,bonifacio (arevalo)
1/1/2016,344.1732613,2343.52933,321.3778626,3372.353644,1207.308517,35.32895151,timawa tanza ii
1/1/2016,1122.500422,1430.137402,0,1406.780031,1435.206097,728.1849666,cubay
1/1/2016,639.8917365,1912.096866,108.1199108,1769.512543,1989.836626,83.65889595,san jose (jaro)
1/1/2016,1387.800623,1142.996579,320.4523428,956.7160799,1148.808608,817.5929391,luna (jaro)
1/1/2016,826.1955648,1901.609762,725.3376453,3225.429751,1007.849146,889.6768831,katilingban
1/1/2016,4791.011874,3754.456921,477.7924271,3862.85695,1072.561561,4376.336076,camalig
1/1/2016,2997.909487,1085.633197,411.4705964,1441.294736,1309.307176,2804.856937,guzman-jesena
1/1/2016,702.6193932,2194.598874,0,3063.04574,853.319494,341.8835365,villa anita
1/1/2016,2448.689335,644.2982047,402.943951,700.2902951,648.3315301,1882.380925,san roque
1/1/2016,1660.041583,905.9171849,124.0733816,692.9471171,911.2032152,1085.539454,desamparados
1/1/2016,4270.730061,159.3043402,0,6181.175709,604.9331135,4384.70998,santo niño sur
1/1/2016,1013.782338,2694.2315,328.5210023,3511.157759,585.9023249,652.5429819,hipodromo
1/1/2016,706.0509074,2783.448213,733.137939,3784.04352,964.7663876,463.1741392,bonifacio tanza
1/1/2016,930.2671126,2106.897125,390.8224813,1925.82079,2112.801904,574.7535173,tabuc suba (la paz)
1/1/2016,1004.804131,2704.951996,0,4000.034407,795.6511619,1170.241116,san juan
1/1/2016,919.398077,3211.757467,455.5180084,3390.657461,1224.446467,910.5572727,alalasan lapuz
1/1/2016,648.9696559,724.0667019,0,1045.561443,1261.488413,486.5076238,bolilao
1/1/2016,1350.001887,3721.462833,88.92102214,3687.856127,767.6704453,1208.170454,loboc-lapuz
1/1/2016,2489.769188,1445.351547,240.7187831,3391.428576,487.0503671,2483.345949,so-oc
1/1/2016,1049.060757,1527.53245,324.3480154,1354.125648,1533.48106,586.1686953,marcelo h. del pilar
1/1/2016,1061.528869,3305.421528,434.7141643,3561.823592,841.9858152,1099.099458,jalandoni estate-lapuz
1/1/2016,0,1965.095537,57.41430438,1880.700401,1821.875373,48.39566518,san nicolas
1/1/2016,2508.829361,437.6943806,638.7235957,511.9071147,441.5122197,1937.586349,lopez jaena (jaro)
1/1/2016,2207.653293,876.9343846,232.6131102,862.0946183,882.0458412,1655.658244,simon ledesma
1/1/2016,1051.979519,2949.600717,490.7964024,3827.305392,565.9188844,719.6524054,gloria
1/1/2016,2299.90415,4523.328548,511.2174712,4800.126833,358.3070829,2328.391115,obrero-lapuz
1/1/2016,1484.368631,2032.072758,0,3366.735667,0,1570.168139,north fundidor
1/1/2016,116.1630176,2462.557001,1.464766489,2548.43092,1702.906551,162.1950887,railway
1/1/2016,1850.043052,681.6046122,48.09684833,515.9099255,687.5324935,1272.212849,"libertad, santa isabel"
1/1/2016,843.9594012,1169.456653,28.55899797,1298.937376,1518.723404,271.373023,our lady of lourdes
1/1/2016,2251.357388,4109.556905,341.7580758,4680.367409,0,2105.407242,santo rosario-duran
1/1/2016,2642.484032,1336.102297,0,2291.052835,1684.326377,2503.741937,calahunan
1/1/2016,3751.493912,3045.865366,0,3066.254649,1612.369528,3338.224562,buhang
